index,source_id,ra_2026p10_deg,dec_2026p10_deg,ra_2026p10_hms,dec_2026p10_dms,xpix,ypix,ra_gaia2016_deg,dec_gaia2016_deg,pmra_masyr,pmdec_masyr,Gmag,BPmag,RPmag,parallax_mas,radial_velocity_kms
135,2541952655854901248,5.7101513955,-1.2083631789,00:22:50.4,-01:12:30.1,1718.038,464.344,5.7101555835,-1.2083605360,-1.40234,-0.88514,14.5944,14.8796,14.1424,0.80262,nan
136,2542205543529691520,6.0634283127,-0.4585173121,00:24:15.2,-00:27:30.7,446.153,3163.789,6.0633730659,-0.4585134801,18.50271,-1.28345,14.5988,15.0880,13.9577,1.77987,12.10834
137,2541983820137632640,6.1565980361,-0.9677316675,00:24:37.6,-00:58:03.8,110.955,1330.490,6.1565892131,-0.9677174295,2.95459,-4.76861,14.6013,14.9824,14.0601,0.75845,-40.84677
138,2541960558593355136,6.0963542250,-1.0002308797,00:24:23.1,-01:00:00.8,327.837,1213.520,6.0963563887,-1.0002342820,-0.72454,1.13948,14.6051,15.0517,13.8678,1.88678,-13.29565
139,2542195819723697792,5.8207407415,-0.6500928722,00:23:17.0,-00:39:00.3,1319.882,2474.147,5.8207506947,-0.6500674816,-3.33332,-8.50385,14.6120,14.9323,14.1252,0.64261,-40.23177
140,2542174138728751488,5.5465986875,-0.6915797684,00:22:11.2,-00:41:29.7,2306.734,2324.812,5.5464956129,-0.6915861999,34.51934,2.15403,14.6306,14.9865,14.1052,1.32860,-89.07072
141,2541963857129640064,6.0439328283,-0.9693356592,00:24:10.5,-00:58:09.6,516.529,1324.776,6.0438990383,-0.9693252514,11.31533,-3.48579,14.6314,15.1968,13.9227,0.18092,-95.13046
142,2541988664860739072,6.0422274250,-0.8922667878,00:24:10.1,-00:53:32.2,522.639,1602.237,6.0423394962,-0.8921882677,-37.53043,-26.29803,14.6459,15.4801,13.7471,2.89495,-49.02150
143,2542225575257064576,5.4222027278,-0.5984583433,00:21:41.3,-00:35:54.5,2754.541,2660.042,5.4221804902,-0.5984387305,7.44744,-6.56873,14.6493,14.9807,14.1427,0.12721,0.84622
144,2542050443669857408,5.3261062034,-1.1773115151,00:21:18.3,-01:10:38.3,3100.353,576.103,5.3260561721,-1.1773017798,16.75301,-3.26055,14.6644,15.0378,14.1108,0.93187,14.22989
145,2542053604765748864,5.0813723034,-1.3102017194,00:20:19.5,-01:18:36.7,3981.222,97.521,5.0813966670,-1.3101773801,-8.15775,-8.15174,14.6693,15.0056,14.1629,1.00609,nan
146,2542057659214891008,5.1857389640,-1.1338998256,00:20:44.6,-01:08:02.0,3605.615,732.338,5.1857213886,-1.1338952134,5.88522,-1.54473,14.6731,14.9637,14.2127,0.73221,nan
147,2541950388112193024,5.8985548436,-1.2065470773,00:23:35.7,-01:12:23.6,1039.902,470.829,5.8986248436,-1.2064734989,-23.43930,-24.64295,14.7059,15.3662,13.9261,2.69645,10.78656
148,2542176372111763072,5.6094768272,-0.6164176194,00:22:26.3,-00:36:59.1,2080.388,2595.397,5.6090758725,-0.6164247339,134.28039,2.38281,14.7156,15.7426,13.6987,5.34511,34.70667
149,2542190665762983808,6.0960771157,-0.5831898894,00:24:23.1,-00:34:59.5,328.663,2714.935,6.0960977936,-0.5831670349,-6.92509,-7.65447,14.7166,15.2307,14.0523,1.90463,22.25043
150,2542167919616094208,5.5987761713,-0.8646968221,00:22:23.7,-00:51:52.9,2118.910,1701.591,5.5987634892,-0.8646452626,4.24701,-17.26836,14.7211,15.2296,14.0644,1.67149,7.42442
151,2542180495280409856,6.0766257795,-0.7094908579,00:24:18.4,-00:42:34.2,398.739,2260.240,6.0766409309,-0.7094686977,-5.07412,-7.42194,14.7289,15.0476,14.2402,0.71027,nan
152,2542145826304329984,5.5693794014,-1.0740730191,00:22:16.7,-01:04:26.7,2224.724,947.823,5.5693248875,-1.0740385537,18.25464,-11.54320,14.7370,15.3131,14.0238,2.23960,-18.47682
153,2541855142917088000,5.6996337184,-1.3019563497,00:22:47.9,-01:18:07.0,1755.903,127.382,5.6995523732,-1.3019248278,27.23718,-10.55732,14.7397,15.6563,13.7953,4.26880,-9.15020
154,2541944581316397440,6.0397913584,-1.2094460623,00:24:09.5,-01:12:34.0,531.525,460.320,6.0398260846,-1.2094136524,-11.62795,-10.85474,14.7575,15.5925,13.8614,4.06071,-10.15540
155,2542164346203277056,5.3174033021,-0.9212472444,00:21:16.2,-00:55:16.5,3131.735,1497.971,5.3174119524,-0.9211908383,-2.89679,-18.89160,14.7637,15.0985,14.2631,0.95492,nan
156,2542206952278964096,6.0405147246,-0.4224790503,00:24:09.7,-00:25:20.9,528.633,3293.539,6.0405298622,-0.4224991088,-5.06975,6.71802,14.7645,15.1839,14.1802,1.40143,-32.76646
157,2542264436121155328,5.4591671899,-0.4364615497,00:21:50.2,-00:26:11.3,2621.492,3243.244,5.4590063492,-0.4363842719,53.86736,-25.88196,14.7801,15.7158,13.8261,4.42128,-7.85695
158,2541951453264068480,5.8522354950,-1.1870478557,00:23:24.5,-01:11:13.4,1206.621,541.049,5.8522527150,-1.1870370096,-5.76611,-3.63259,14.7902,15.3183,14.1127,2.00766,-1.99991
159,2543708816442625536,6.1695627975,-0.3373913584,00:24:40.7,-00:20:14.6,63.987,3599.852,6.1695532464,-0.3373476177,3.19881,-14.64969,14.7969,15.1265,14.2994,0.90207,nan
160,2542165926751264896,5.4340625161,-0.8417638436,00:21:44.2,-00:50:30.3,2711.818,1784.139,5.4339951030,-0.8416900339,22.57561,-24.72042,14.8081,15.3765,14.0955,2.32389,-1.32261
161,2542157229440714240,5.8520347857,-0.8399407297,00:23:24.5,-00:50:23.8,1207.269,1790.681,5.8519969102,-0.8399013004,12.68395,-13.20572,14.8163,15.2339,14.2275,1.25053,nan
162,2542044327636407424,5.2620375353,-1.2216793832,00:21:02.9,-01:13:18.0,3330.953,416.342,5.2619893833,-1.2216211502,16.12345,-19.50345,14.8186,15.4746,13.9522,1.51194,29.40683
163,2542183587656861696,6.0159758280,-0.7046656319,00:24:03.8,-00:42:16.8,617.075,2277.633,6.0159784546,-0.7046604107,-0.87964,-1.74869,14.8251,15.0860,14.4031,0.42141,nan
164,2542271342428591872,5.4194658895,-0.2667080015,00:21:40.7,-00:16:00.1,2764.438,3854.385,5.4195855210,-0.2665232333,-40.06668,-61.88276,14.8348,15.1414,14.3579,1.14532,nan
165,2542268112613196672,5.4896737295,-0.2940345964,00:21:57.5,-00:17:38.5,2511.681,3756.006,5.4896187830,-0.2940242194,18.40248,-3.47547,14.8388,15.2304,14.2679,0.46372,nan
166,2542180186042764416,6.0369650749,-0.7247354394,00:24:08.9,-00:43:29.0,541.522,2205.372,6.0369310136,-0.7247288041,11.40694,-2.22231,14.8644,15.1819,14.3763,0.68518,nan
167,2542168709890111616,5.6658038105,-0.7880779123,00:22:39.8,-00:47:17.1,1877.633,1977.417,5.6658079211,-0.7880727592,-1.37658,-1.72587,14.8807,15.2103,14.3837,0.79978,nan
168,2542268834167664128,5.3792829575,-0.3557017439,00:21:31.0,-00:21:20.5,2909.087,3533.986,5.3793563158,-0.3557506919,-24.56879,16.39371,14.8811,16.4251,13.6821,21.04628,9.49210
169,2545249266593199360,5.2494879435,-0.2919065817,00:20:59.9,-00:17:30.9,3376.379,3763.650,5.2494118073,-0.2918877539,25.49930,-6.30585,14.8814,15.2414,14.3500,1.02765,nan
170,2542183450217907200,5.9689643857,-0.6985230541,00:23:52.6,-00:41:54.7,786.310,2299.761,5.9689718245,-0.6984859586,-2.49120,-12.42405,14.8830,15.4662,14.1653,1.93820,-16.07037
171,2542200973684435072,5.7695391314,-0.5622873681,00:23:04.7,-00:33:44.2,1504.185,2790.257,5.7695283941,-0.5622828223,3.59597,-1.52249,14.8841,15.3783,14.2321,1.80205,nan
172,2545249988147666048,5.1419172929,-0.2971709104,00:20:34.1,-00:17:49.8,3763.656,3744.684,5.1418858153,-0.2971597947,10.54237,-3.72289,14.8890,15.1832,14.4276,0.65166,nan
173,2543707820010213376,6.1839345528,-0.3693162320,00:24:44.1,-00:22:09.5,12.258,3484.908,6.1838788480,-0.3692875603,18.65632,-9.60273,14.8935,15.3082,14.3080,1.57850,nan
174,2542042162973147776,5.1951297731,-1.2963815827,00:20:46.8,-01:17:47.0,3571.761,147.353,5.1951145059,-1.2963478744,5.11200,-11.28961,14.9141,15.2419,14.4035,0.87341,-47.60428
175,2541855074197611520,5.7412005695,-1.2971886885,00:22:57.9,-01:17:49.9,1606.292,144.540,5.7412065369,-1.2971831098,-1.99808,-1.86841,14.9187,15.4600,14.2216,1.95023,-2.84775
176,2545275139476188288,5.3395058690,-0.2033415603,00:21:21.5,-00:12:12.0,3052.318,4082.519,5.3395113943,-0.2032877817,-1.85053,-18.01157,14.9303,15.3264,14.3654,1.24185,nan
177,2542152285935179264,5.8993551752,-0.9471568771,00:23:35.8,-00:56:49.8,1036.956,1404.681,5.8993047486,-0.9471314768,16.88662,-8.50711,14.9399,15.4385,14.2779,1.46590,nan
178,2542169190926411520,5.5971120721,-0.8008066711,00:22:23.3,-00:48:02.9,2124.900,1931.596,5.5970697185,-0.8007889002,14.18374,-5.95184,14.9402,15.3286,14.3699,0.79167,nan
179,2542278283095751936,5.6051110388,-0.1633449768,00:22:25.2,-00:09:48.0,2096.097,4226.527,5.6049171404,-0.1633184392,64.94039,-8.88802,14.9411,15.1982,14.5181,0.66879,nan
180,2542146650938050048,5.5938048863,-1.0321226634,00:22:22.5,-01:01:55.6,2136.806,1098.849,5.5937988047,-1.0321133484,2.03654,-3.11982,14.9425,15.2232,14.4960,0.55397,nan
181,2545266377742861696,4.9970745264,-0.1881238872,00:19:59.3,-00:11:17.2,4285.193,4137.279,4.9970545471,-0.1881191321,6.69145,-1.59259,14.9432,15.3307,14.3896,1.13412,nan
182,2541958840607841408,6.0609971765,-1.0859485161,00:24:14.6,-01:05:09.4,455.146,904.936,6.0609586428,-1.0859440355,12.90343,-1.50064,14.9461,15.2503,14.3399,0.77553,nan
183,2542267940814505088,5.5127781492,-0.2925253064,00:22:03.1,-00:17:33.1,2428.503,3761.440,5.5127849775,-0.2924955106,-2.28693,-9.97925,14.9469,15.2952,14.4302,0.53391,nan
184,2542196335119793792,5.8910952116,-0.6383266196,00:23:33.9,-00:38:18.0,1066.613,2516.492,5.8910453818,-0.6382811289,16.68803,-15.23578,14.9470,15.2629,14.4606,0.57361,nan
185,2541959974479206912,6.0475171407,-1.0521787455,00:24:11.4,-01:03:07.8,503.657,1026.523,6.0474098833,-1.0521828511,35.91671,1.37504,14.9500,15.5874,14.1860,2.44773,-27.92766
186,2545252565128040320,5.0324240712,-0.2575621218,00:20:07.8,-00:15:27.2,4157.886,3887.273,5.0323927699,-0.2575778246,10.48334,5.25921,14.9588,15.3311,14.4178,1.12047,nan
187,2542156546542732032,5.7216194376,-0.8374137794,00:22:53.2,-00:50:14.7,1676.720,1799.802,5.7215416431,-0.8373312986,26.05222,-27.62457,14.9630,15.2228,14.5333,0.78114,nan
188,2542150808466429184,5.8541945121,-0.9639207038,00:23:25.0,-00:57:50.1,1199.521,1344.344,5.8541727303,-0.9636775980,7.29414,-81.42122,14.9647,16.2566,13.8451,8.43587,10.68330
189,2542229904584075264,5.1561386290,-0.6827376686,00:20:37.5,-00:40:57.9,3712.321,2356.575,5.1561901564,-0.6827841364,-17.25637,15.56304,14.9753,15.6244,14.2030,2.72412,11.94565
190,2542050065712726144,5.3073153297,-1.2186226892,00:21:13.8,-01:13:07.0,3167.980,427.365,5.3072846405,-1.2186202172,10.27613,-0.82792,14.9845,15.3395,14.4568,0.95784,nan
191,2542265673071761792,5.4375841304,-0.3683286198,00:21:45.0,-00:22:06.0,2699.198,3488.531,5.4375597964,-0.3682576498,8.14982,-23.76932,14.9858,15.5188,14.2992,1.86297,nan
192,2542056490983788288,5.2375509586,-1.1773562292,00:20:57.0,-01:10:38.5,3419.103,575.907,5.2374765044,-1.1773531374,24.93102,-1.03551,14.9916,15.6469,14.2147,2.42869,9.63474
193,2542149296637902848,5.5514079214,-0.9726547538,00:22:12.3,-00:58:21.6,2289.414,1312.937,5.5514122441,-0.9726444055,-1.44757,-3.46587,14.9924,15.6139,14.2352,0.02175,-152.97786
194,2541942588451597440,6.1609259546,-1.1944132450,00:24:38.6,-01:11:39.9,95.481,514.362,6.1609249375,-1.1943999740,0.34057,-4.44474,15.0049,15.1174,14.7993,0.12211,nan
195,2542030858618937216,5.0068236775,-1.3123339164,00:20:01.6,-01:18:44.4,4249.563,89.786,5.0068741023,-1.3122793726,-16.88391,-18.26786,15.0064,16.0398,13.9938,5.12739,22.45586
196,2542177987019510272,5.9448237001,-0.8018290947,00:23:46.8,-00:48:06.6,873.243,1927.859,5.9447177161,-0.8018360593,35.49280,2.33259,15.0163,15.8932,14.0940,3.47196,-6.71357
197,2543760596568343040,6.0070982058,-0.2195923053,00:24:01.7,-00:13:10.5,648.869,4023.997,6.0071028870,-0.2195318271,-1.56781,-20.25539,15.0171,15.7537,14.1814,2.92094,-24.09264
198,2542250657866110848,5.7087300115,-0.4367480841,00:22:50.1,-00:26:12.3,1723.078,3242.213,5.7087490857,-0.4367066797,-6.38816,-13.86719,15.0235,15.3418,14.5404,0.59364,nan
199,2542146891456218496,5.5232973794,-1.0553394390,00:22:05.6,-01:03:19.2,2390.594,1015.264,5.5233333997,-1.0552967430,-12.06193,-14.29978,15.0278,15.3724,14.5139,1.03384,nan
200,2541859094286990592,5.5817485303,-1.2566278973,00:22:19.6,-01:15:23.9,2180.201,290.588,5.5817703063,-1.2566111080,-7.29148,-5.62310,15.0284,15.4144,14.4737,1.10811,nan
201,2541986568916700544,6.1673213250,-0.8967500161,00:24:40.2,-00:53:48.3,72.320,1586.033,6.1673249915,-0.8967252341,-1.22783,-8.30001,15.0337,15.4029,14.4955,1.18019,nan
202,2542051543181486080,5.4558756396,-1.1416940014,00:21:49.4,-01:08:30.1,2633.266,704.367,5.4558717859,-1.1416624358,1.29042,-10.57198,15.0562,15.4270,14.5229,0.91919,nan
203,2543709022601055488,6.1465439666,-0.3228755991,00:24:35.2,-00:19:22.4,146.857,3652.119,6.1464915113,-0.3228997761,17.56809,8.09741,15.0568,15.7869,14.2260,2.46202,-17.23331
204,2541948395247349120,5.8468078902,-1.2793524636,00:23:23.2,-01:16:45.7,1226.176,208.726,5.8467920089,-1.2793108454,5.31766,-13.93880,15.0758,15.3767,14.6065,0.57824,nan
205,2542205715328384128,6.1332569896,-0.4515145632,00:24:32.0,-00:27:05.5,194.752,3188.982,6.1331821790,-0.4514747913,25.05484,-13.32046,15.0821,15.6502,14.3698,1.85023,nan
206,2542048416445297024,5.5235045606,-1.1814905673,00:22:05.6,-01:10:53.4,2389.842,561.099,5.5235045877,-1.1814570126,-0.00907,-11.23818,15.0926,15.3921,14.6263,0.66732,nan
207,2541933380041692928,6.0994378526,-1.3231435948,00:24:23.9,-01:19:23.3,316.870,50.920,6.0994187076,-1.3231032502,6.41034,-13.51225,15.1066,15.5511,14.4933,0.47386,nan
208,2542202622951893760,5.7664837013,-0.4829599590,00:23:04.0,-00:28:58.7,1515.173,3075.842,5.7664750925,-0.4829375896,2.88316,-7.49200,15.1070,15.5311,14.5220,1.11275,nan
209,2542042678368967168,5.2485483164,-1.2955499238,00:20:59.7,-01:17:44.0,3379.486,150.375,5.2485601193,-1.2955372257,-3.95206,-4.25286,15.1093,15.5802,14.4703,0.54473,nan
210,2542051199584103296,5.4460145115,-1.1720500965,00:21:47.0,-01:10:19.4,2668.757,595.077,5.4460438985,-1.1720005070,-9.84025,-16.60858,15.1175,15.6209,14.4531,1.78639,nan
211,2542236742172004736,5.1202389203,-0.5121760768,00:20:28.9,-00:30:43.8,3841.623,2970.609,5.1200857151,-0.5122613733,51.30960,28.56757,15.1255,16.0662,14.0779,3.91205,-28.08813
212,2542054944795562624,5.0952033084,-1.2620236662,00:20:22.8,-01:15:43.3,3931.456,270.994,5.0952148902,-1.2619557926,-3.87803,-22.73231,15.1285,15.5546,14.5339,1.24329,nan
213,2542233233182575616,5.2160053733,-0.5648826271,00:20:51.8,-00:33:53.6,3496.840,2780.882,5.2159488613,-0.5648843220,18.92614,0.56768,15.1286,15.7905,14.3138,2.30672,nan
214,2542152011057270656,5.7899258718,-0.9256069649,00:23:09.6,-00:55:32.2,1430.855,1482.292,5.7899226438,-0.9255895272,1.08098,-5.84024,15.1343,15.4484,14.6375,0.84046,nan
215,2545241363853337472,5.0176139706,-0.4241258843,00:20:04.2,-00:25:26.9,4211.132,3287.583,5.0176279420,-0.4240857910,-4.67919,-13.42810,15.1487,15.1382,14.1441,-0.40684,-35.81207
216,2541936541137612544,5.8530661578,-1.3097333672,00:23:24.7,-01:18:35.0,1203.657,99.341,5.8530390233,-1.3097104049,9.08553,-7.69057,15.1531,15.4916,14.6386,0.52584,nan
217,2545254592352603008,5.0877566232,-0.2075631284,00:20:21.1,-00:12:27.2,3958.687,4067.299,5.0877094269,-0.2075617072,15.80693,-0.47599,15.1537,15.1825,15.1097,0.25234,nan
218,2542249111677885568,5.7150935956,-0.4892439021,00:22:51.6,-00:29:21.3,1700.175,3053.223,5.7150576393,-0.4892137562,12.04208,-10.09651,15.1541,15.5011,14.6401,0.83490,nan
219,2542275087640108288,5.6415167915,-0.1811793089,00:22:34.0,-00:10:52.2,1965.031,4162.317,5.6414535849,-0.1811667250,21.16913,-4.21463,15.1638,15.9404,14.2647,2.73245,14.36591
220,2545246380375140352,5.0981103401,-0.4130703305,00:20:23.5,-00:24:47.1,3921.328,3327.405,5.0980414640,-0.4130884077,23.06746,6.05445,15.1644,15.5796,14.5437,1.23620,nan
221,2542118922628418560,5.1954132708,-0.8505802757,00:20:46.9,-00:51:02.1,3570.881,1752.339,5.1953592641,-0.8505297476,18.08599,-16.92291,15.1693,15.4907,14.6788,0.73555,nan
222,2542053639125487104,5.0592292666,-1.3053431586,00:20:14.2,-01:18:19.2,4060.928,114.998,5.0590835111,-1.3052689892,48.80393,-24.84089,15.1742,15.9497,14.3102,2.85506,-17.56665
223,2542047248214197632,5.5776543732,-1.2250539539,00:22:18.6,-01:13:30.2,2194.937,404.263,5.5776441387,-1.2250091231,3.42696,-15.01480,15.1789,15.4884,14.6868,0.32599,nan
224,2541983957576585984,6.1819143999,-0.9551002330,00:24:43.7,-00:57:18.4,19.813,1375.950,6.1818674916,-0.9551139663,15.70839,4.59955,15.1810,15.5213,14.6718,0.61032,nan
225,2541957466218282624,5.9985203570,-1.1164743396,00:23:59.6,-01:06:59.3,680.050,795.069,5.9985182073,-1.1164790340,0.71986,1.57227,15.1836,15.4851,14.7159,0.73442,nan
226,2545252977444902144,5.0894718680,-0.2701891039,00:20:21.5,-00:16:12.7,3952.486,3841.820,5.0893658186,-0.2701948480,35.51776,1.92382,15.1853,15.7631,14.4649,1.94386,nan
227,2541971141394177536,6.1830319031,-1.0422948942,00:24:43.9,-01:02:32.3,15.832,1062.025,6.1830114273,-1.0422742857,6.85666,-6.90221,15.1878,15.5332,14.6533,0.00854,nan
228,2542173314095011968,5.5316570412,-0.7485314537,00:22:07.6,-00:44:54.7,2360.518,2119.785,5.5316174473,-0.7485140250,13.25969,-5.83724,15.1882,15.4835,14.7270,0.90353,nan
229,2542049859554306816,5.4111743021,-1.1847894554,00:21:38.7,-01:11:05.2,2794.158,549.205,5.4111458940,-1.1847659218,9.51244,-7.88190,15.1944,15.5421,14.6812,0.52607,nan
230,2542183587656861568,6.0161777541,-0.6995272451,00:24:03.9,-00:41:58.3,616.346,2296.131,6.0161362887,-0.6995394348,13.88659,4.08259,15.2178,15.5479,14.7153,0.79374,nan
231,2542050959065932800,5.3652452615,-1.1419990101,00:21:27.7,-01:08:31.2,2959.482,703.248,5.3652461353,-1.1419937812,-0.29259,-1.75128,15.2212,15.7105,14.5708,0.34029,nan
232,2542231485132039424,5.1799825611,-0.6513574206,00:20:43.2,-00:39:04.9,3626.494,2469.554,5.1799211195,-0.6513143450,20.57676,-14.42691,15.2215,15.9122,14.4061,2.43449,nan
233,2545249610190554112,5.1587539997,-0.3162000130,00:20:38.1,-00:18:58.3,3703.033,3676.175,5.1587597619,-0.3161728635,-1.92987,-9.09295,15.2221,15.6098,14.6535,0.18032,nan
234,2542062091621154560,5.2713465643,-1.1791931388,00:21:05.1,-01:10:45.1,3297.457,569.309,5.2713285730,-1.1791935999,6.02439,0.15443,15.2223,15.7138,14.5681,0.29665,nan
235,2542237635525201408,5.1244697868,-0.4849063691,00:20:29.9,-00:29:05.7,3826.402,3068.786,5.1244166537,-0.4848718923,17.79474,-11.54701,15.2274,15.5601,14.7181,0.85188,nan
236,2545274898958029568,5.3665127995,-0.2021786138,00:21:28.0,-00:12:07.8,2955.088,4086.708,5.3665159645,-0.2021694036,-1.06000,-3.08470,15.2279,15.9150,14.4278,0.01266,nan
237,2542230076380988928,5.1214320381,-0.6720741668,00:20:29.1,-00:40:19.5,3837.267,2394.953,5.1213939513,-0.6721078310,12.75518,11.27488,15.2358,15.6270,13.7869,4.73293,28.83269
238,2542240487383512704,5.3349486026,-0.4894311511,00:21:20.4,-00:29:22.0,3068.666,3052.536,5.3349251689,-0.4894140760,7.84815,-5.71879,15.2482,15.8295,14.5247,1.78738,nan
239,2541951075306946816,5.8533486614,-1.2058798129,00:23:24.8,-01:12:21.2,1202.618,473.248,5.8533764357,-1.2058479303,-9.30015,-10.67814,15.2580,15.5629,14.7839,0.61672,nan
240,2542269521362458624,5.4371580754,-0.3012457758,00:21:44.9,-00:18:04.5,2700.740,3730.042,5.4371657389,-0.3012376314,-2.56664,-2.72770,15.2583,15.5795,14.7665,0.88791,nan
241,2542250829664823424,5.7459248878,-0.4138480901,00:22:59.0,-00:24:49.9,1589.175,3324.654,5.7458867045,-0.4138384282,12.78808,-3.23596,15.2607,15.5538,14.7969,0.62183,nan
242,2542201729598678144,5.7560032574,-0.5440292368,00:23:01.4,-00:32:38.5,1552.910,2855.989,5.7559960084,-0.5439823712,2.42772,-15.69628,15.2643,15.6037,14.7521,0.49217,nan
243,2542118235433627520,5.1359859410,-0.9134129198,00:20:32.6,-00:54:48.3,3784.785,1526.109,5.1359890344,-0.9133863613,-1.03593,-8.89499,15.2718,15.7672,14.6237,1.22201,nan
244,2545266240303908864,5.0527606612,-0.1872024256,00:20:12.7,-00:11:13.9,4084.696,4140.603,5.0527534390,-0.1871807277,2.41885,-7.26706,15.2746,15.5680,14.8092,0.65538,nan
245,2545247548606243200,5.0863491709,-0.3737253503,00:20:20.7,-00:22:25.4,3963.687,3469.055,5.0864408418,-0.3738601195,-30.70187,45.13705,15.2748,16.2376,14.3027,4.90143,-21.23729
246,2542251963536168320,5.5952593968,-0.4529740401,00:22:22.9,-00:27:10.7,2131.567,3183.802,5.5952488992,-0.4529415328,3.51576,-10.88735,15.2770,15.9464,14.4904,2.30161,nan
247,2545253321042284928,5.1026683204,-0.2466959759,00:20:24.6,-00:14:48.1,3904.984,3926.406,5.1027174134,-0.2466298580,-16.44213,-22.14427,15.2805,16.2389,14.3108,5.40222,-5.14614
248,2543764410499287808,5.8622815554,-0.1935265523,00:23:26.9,-00:11:36.7,1170.240,4117.855,5.8622335040,-0.1934816472,16.09335,-15.03967,15.2822,16.1260,14.3745,3.17082,nan
249,2541943687963200384,6.0380430932,-1.2290999827,00:24:09.1,-01:13:44.8,537.825,389.560,6.0380358989,-1.2290642147,2.40895,-11.97946,15.2835,15.6295,14.7681,0.78305,nan
250,2542164792879874560,5.3228710986,-0.8723731300,00:21:17.5,-00:52:20.5,3112.063,1673.922,5.3228593178,-0.8723480281,3.94517,-8.40713,15.2882,16.1371,14.3826,2.80152,nan
251,2545253321042285056,5.1106204825,-0.2436834595,00:20:26.5,-00:14:37.3,3876.354,3937.253,5.1106546891,-0.2436982901,-11.45641,4.96708,15.3094,15.7465,14.7125,1.20069,nan
252,2542059926957623808,5.1114204178,-1.1760748409,00:20:26.7,-01:10:33.9,3873.115,580.454,5.1113736031,-1.1761279261,15.67593,17.77933,15.3140,15.9952,14.5163,2.50132,nan
253,2541950250673226752,5.8838194748,-1.2286750701,00:23:32.1,-01:13:43.2,1092.946,391.167,5.8838619350,-1.2285995819,-14.21757,-25.28257,15.3155,15.9205,14.5725,1.96505,nan
254,2542201351641592448,5.8692847959,-0.5201749958,00:23:28.6,-00:31:12.6,1145.101,2941.851,5.8692598174,-0.5201499084,8.36547,-8.40230,15.3178,15.5535,14.9159,0.40634,nan
255,2542217706875186816,5.2019863356,-0.7306397547,00:20:48.5,-00:43:50.3,3547.257,2184.137,5.2019647304,-0.7306453120,7.23546,1.86127,15.3241,14.9843,14.0685,0.80098,nan
256,2542063397291212032,5.2493858445,-1.1192207653,00:20:59.9,-01:07:09.2,3376.520,785.215,5.2493766066,-1.1192212419,3.09336,0.15959,15.3428,15.6693,14.8471,0.63005,nan
